Date,Principal,Total_Deposits,Rate,Daily_Interest,Cumulative_Interest,Additional_Deposit,Is_Quarter_End,Total_Value,Calculation_Notes
2022-07-22,500.0,500,0.0925,0.1267123287671233,0.1267123287671233,0,False,500.1267123287671,Daily interest on R500.00 @ 9.25% p.a.
2022-07-23,500.0,500,0.0925,0.1267123287671233,0.2534246575342466,0,False,500.25342465753425,Daily interest on R500.00 @ 9.25% p.a.
2022-07-24,500.0,500,0.0925,0.1267123287671233,0.3801369863013699,0,False,500.38013698630135,Daily interest on R500.00 @ 9.25% p.a.
2022-07-25,500.0,500,0.0925,0.1267123287671233,0.5068493150684932,0,False,500.5068493150685,Daily interest on R500.00 @ 9.25% p.a.
2022-07-26,500.0,500,0.0925,0.1267123287671233,0.6335616438356164,0,False,500.6335616438356,Daily interest on R500.00 @ 9.25% p.a.
2022-07-27,700.0,700,0.0925,0.17739726027397262,0.810958904109589,200,False,700.8109589041096,Daily interest on R700.00 @ 9.25% p.a.
2022-07-28,700.0,700,0.0925,0.17739726027397262,0.9883561643835617,0,False,700.9883561643836,Daily interest on R700.00 @ 9.25% p.a.
2022-07-29,700.0,700,0.0925,0.17739726027397262,1.1657534246575343,0,False,701.1657534246575,Daily interest on R700.00 @ 9.25% p.a.
2022-07-30,700.0,700,0.0925,0.17739726027397262,1.343150684931507,0,False,701.3431506849315,Daily interest on R700.00 @ 9.25% p.a.
2022-07-31,700.0,700,0.0925,0.17739726027397262,1.5205479452054795,0,False,701.5205479452055,Daily interest on R700.00 @ 9.25% p.a.
2022-08-01,700.0,700,0.0925,0.17739726027397262,1.6979452054794522,0,False,701.6979452054794,Daily interest on R700.00 @ 9.25% p.a.
2022-08-02,700.0,700,0.0925,0.17739726027397262,1.8753424657534248,0,False,701.8753424657534,Daily interest on R700.00 @ 9.25% p.a.
2022-08-03,700.0,700,0.0925,0.17739726027397262,2.052739726027397,0,False,702.0527397260274,Daily interest on R700.00 @ 9.25% p.a.
2022-08-04,5750.0,5750,0.0925,1.457191780821918,3.5099315068493153,5050,False,5753.509931506849,"Daily interest on R5,750.00 @ 9.25% p.a."
2022-08-05,5750.0,5750,0.0925,1.457191780821918,4.9671232876712335,0,False,5754.967123287671,"Daily interest on R5,750.00 @ 9.25% p.a."
2022-08-06,5750.0,5750,0.0925,1.457191780821918,6.424315068493152,0,False,5756.424315068493,"Daily interest on R5,750.00 @ 9.25% p.a."
2022-08-07,5750.0,5750,0.0925,1.457191780821918,7.88150684931507,0,False,5757.881506849315,"Daily interest on R5,750.00 @ 9.25% p.a."
2022-08-08,5750.0,5750,0.0925,1.457191780821918,9.338698630136987,0,False,5759.338698630137,"Daily interest on R5,750.00 @ 9.25% p.a."
2022-08-09,5750.0,5750,0.0925,1.457191780821918,10.795890410958904,0,False,5760.795890410959,"Daily interest on R5,750.00 @ 9.25% p.a."
2022-08-10,5750.0,5750,0.0925,1.457191780821918,12.253082191780821,0,False,5762.253082191781,"Daily interest on R5,750.00 @ 9.25% p.a."
2022-08-11,5750.0,5750,0.0925,1.457191780821918,13.710273972602739,0,False,5763.710273972602,"Daily interest on R5,750.00 @ 9.25% p.a."
2022-08-12,10950.0,10950,0.0925,2.7750000000000004,16.48527397260274,5200,False,10966.485273972603,"Daily interest on R10,950.00 @ 9.25% p.a."
2022-08-13,10950.0,10950,0.0925,2.7750000000000004,19.26027397260274,0,False,10969.260273972603,"Daily interest on R10,950.00 @ 9.25% p.a."
2022-08-14,10950.0,10950,0.0925,2.7750000000000004,22.035273972602738,0,False,10972.035273972602,"Daily interest on R10,950.00 @ 9.25% p.a."
2022-08-15,10950.0,10950,0.0925,2.7750000000000004,24.810273972602737,0,False,10974.810273972602,"Daily interest on R10,950.00 @ 9.25% p.a."
2022-08-16,10950.0,10950,0.0925,2.7750000000000004,27.585273972602735,0,False,10977.585273972603,"Daily interest on R10,950.00 @ 9.25% p.a."
2022-08-17,13300.0,13300,0.0925,3.37054794520548,30.955821917808215,2350,False,13330.955821917809,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-18,13300.0,13300,0.0925,3.37054794520548,34.326369863013696,0,False,13334.326369863014,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-19,13300.0,13300,0.0925,3.37054794520548,37.696917808219176,0,False,13337.69691780822,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-20,13300.0,13300,0.0925,3.37054794520548,41.067465753424656,0,False,13341.067465753425,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-21,13300.0,13300,0.0925,3.37054794520548,44.43801369863014,0,False,13344.438013698631,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-22,13300.0,13300,0.0925,3.37054794520548,47.80856164383562,0,False,13347.808561643835,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-23,13300.0,13300,0.0925,3.37054794520548,51.1791095890411,0,False,13351.17910958904,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-24,13300.0,13300,0.0925,3.37054794520548,54.54965753424658,0,False,13354.549657534246,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-25,13300.0,13300,0.0925,3.37054794520548,57.92020547945206,0,False,13357.920205479451,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-26,13300.0,13300,0.0925,3.37054794520548,61.29075342465754,0,False,13361.290753424657,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-27,13300.0,13300,0.0925,3.37054794520548,64.66130136986301,0,False,13364.661301369862,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-28,13300.0,13300,0.0925,3.37054794520548,68.03184931506848,0,False,13368.031849315068,"Daily interest on R13,300.00 @ 9.25% p.a."
2022-08-29,14300.0,14300,0.0925,3.6239726027397263,71.65582191780821,1000,False,14371.655821917808,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-08-30,14300.0,14300,0.0925,3.6239726027397263,75.27979452054794,0,False,14375.279794520548,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-08-31,14300.0,14300,0.0925,3.6239726027397263,78.90376712328766,0,False,14378.903767123287,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-09-01,14300.0,14300,0.0925,3.6239726027397263,82.52773972602739,0,False,14382.527739726027,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-09-02,14300.0,14300,0.0925,3.6239726027397263,86.15171232876712,0,False,14386.151712328767,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-09-03,14300.0,14300,0.0925,3.6239726027397263,89.77568493150685,0,False,14389.775684931506,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-09-04,14300.0,14300,0.0925,3.6239726027397263,93.39965753424657,0,False,14393.399657534246,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-09-05,14300.0,14300,0.0925,3.6239726027397263,97.0236301369863,0,False,14397.023630136986,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-09-06,14300.0,14300,0.0925,3.6239726027397263,100.64760273972603,0,False,14400.647602739726,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-09-07,14300.0,14300,0.0925,3.6239726027397263,104.27157534246575,0,False,14404.271575342465,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-09-08,14300.0,14300,0.0925,3.6239726027397263,107.89554794520548,0,False,14407.895547945205,"Daily interest on R14,300.00 @ 9.25% p.a."
2022-09-09,16000.0,16000,0.0925,4.054794520547945,111.95034246575342,1700,False,16111.950342465754,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-10,16000.0,16000,0.0925,4.054794520547945,116.00513698630137,0,False,16116.005136986301,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-11,16000.0,16000,0.0925,4.054794520547945,120.05993150684931,0,False,16120.059931506848,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-12,16000.0,16000,0.0925,4.054794520547945,124.11472602739725,0,False,16124.114726027397,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-13,16000.0,16000,0.0925,4.054794520547945,128.1695205479452,0,False,16128.169520547945,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-14,16000.0,16000,0.0925,4.054794520547945,132.22431506849315,0,False,16132.224315068494,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-15,16000.0,16000,0.0925,4.054794520547945,136.2791095890411,0,False,16136.27910958904,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-16,16000.0,16000,0.0925,4.054794520547945,140.33390410958904,0,False,16140.33390410959,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-17,16000.0,16000,0.0925,4.054794520547945,144.388698630137,0,False,16144.388698630137,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-18,16000.0,16000,0.0925,4.054794520547945,148.44349315068493,0,False,16148.443493150686,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-19,16000.0,16000,0.0925,4.054794520547945,152.49828767123287,0,False,16152.498287671233,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-20,16000.0,16000,0.0925,4.054794520547945,156.55308219178082,0,False,16156.55308219178,"Daily interest on R16,000.00 @ 9.25% p.a."
2022-09-21,16265.0,16265,0.0925,4.121952054794521,160.67503424657534,265,False,16425.675034246575,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-09-22,16265.0,16265,0.0925,4.121952054794521,164.79698630136986,0,False,16429.79698630137,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-09-23,16265.0,16265,0.0925,4.121952054794521,168.91893835616438,0,False,16433.918938356164,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-09-24,16265.0,16265,0.0925,4.121952054794521,173.0408904109589,0,False,16438.040890410957,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-09-25,16265.0,16265,0.0925,4.121952054794521,177.1628424657534,0,False,16442.162842465754,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-09-26,16265.0,16265,0.0925,4.121952054794521,181.28479452054793,0,False,16446.284794520547,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-09-27,16265.0,16265,0.0925,4.121952054794521,185.40674657534245,0,False,16450.406746575343,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-09-28,16265.0,16265,0.0925,4.121952054794521,189.52869863013697,0,False,16454.528698630136,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-09-29,16265.0,16265,0.0925,4.121952054794521,193.6506506849315,0,False,16458.650650684933,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-09-30,16265.0,16265,0.0925,4.121952054794521,197.772602739726,0,True,16462.772602739726,"Daily interest on R16,265.00 @ 9.25% p.a."
2022-10-01,16462.772602739726,16265,0.1,4.510348658284857,4.510348658284857,0,False,16467.28295139801,"Daily interest on R16,462.77 @ 10.00% p.a."
2022-10-02,16462.772602739726,16265,0.1,4.510348658284857,9.020697316569715,0,False,16471.793300056295,"Daily interest on R16,462.77 @ 10.00% p.a."
2022-10-03,16862.772602739726,16665,0.1,4.619937699380747,13.640635015950462,400,False,16876.413237755674,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-04,16862.772602739726,16665,0.1,4.619937699380747,18.260572715331207,0,False,16881.033175455057,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-05,16862.772602739726,16665,0.1,4.619937699380747,22.880510414711956,0,False,16885.653113154436,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-06,16862.772602739726,16665,0.1,4.619937699380747,27.500448114092706,0,False,16890.27305085382,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-07,16862.772602739726,16665,0.1,4.619937699380747,32.120385813473455,0,False,16894.892988553198,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-08,16862.772602739726,16665,0.1,4.619937699380747,36.740323512854204,0,False,16899.51292625258,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-09,16862.772602739726,16665,0.1,4.619937699380747,41.36026121223495,0,False,16904.13286395196,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-10,16862.772602739726,16665,0.1,4.619937699380747,45.9801989116157,0,False,16908.752801651342,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-11,16862.772602739726,16665,0.1,4.619937699380747,50.60013661099645,0,False,16913.37273935072,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-12,16862.772602739726,16665,0.1,4.619937699380747,55.2200743103772,0,False,16917.992677050104,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-13,16862.772602739726,16665,0.1,4.619937699380747,59.84001200975795,0,False,16922.612614749483,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-14,16862.772602739726,16665,0.1,4.619937699380747,64.4599497091387,0,False,16927.232552448866,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-15,16862.772602739726,16665,0.1,4.619937699380747,69.07988740851944,0,False,16931.852490148245,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-16,16862.772602739726,16665,0.1,4.619937699380747,73.69982510790018,0,False,16936.472427847624,"Daily interest on R16,862.77 @ 10.00% p.a."
2022-10-17,17042.772602739726,16845,0.1,4.669252767873898,78.36907787577408,180,False,17121.1416806155,"Daily interest on R17,042.77 @ 10.00% p.a."
2022-10-18,17042.772602739726,16845,0.1,4.669252767873898,83.03833064364798,0,False,17125.810933383375,"Daily interest on R17,042.77 @ 10.00% p.a."
2022-10-19,17042.772602739726,16845,0.1,4.669252767873898,87.70758341152188,0,False,17130.480186151246,"Daily interest on R17,042.77 @ 10.00% p.a."
2022-10-20,17042.772602739726,16845,0.1,4.669252767873898,92.37683617939578,0,False,17135.14943891912,"Daily interest on R17,042.77 @ 10.00% p.a."
2022-10-21,17042.772602739726,16845,0.1,4.669252767873898,97.04608894726968,0,False,17139.818691686996,"Daily interest on R17,042.77 @ 10.00% p.a."
2022-10-22,17042.772602739726,16845,0.1,4.669252767873898,101.71534171514358,0,False,17144.487944454868,"Daily interest on R17,042.77 @ 10.00% p.a."
2022-10-23,17042.772602739726,16845,0.1,4.669252767873898,106.38459448301748,0,False,17149.157197222743,"Daily interest on R17,042.77 @ 10.00% p.a."
2022-10-24,17242.772602739726,17045,0.1,4.724047288421843,111.10864177143932,200,False,17353.881244511165,"Daily interest on R17,242.77 @ 10.00% p.a."
2022-10-25,17242.772602739726,17045,0.1,4.724047288421843,115.83268905986117,0,False,17358.605291799588,"Daily interest on R17,242.77 @ 10.00% p.a."
2022-10-26,17242.772602739726,17045,0.1,4.724047288421843,120.55673634828301,0,False,17363.32933908801,"Daily interest on R17,242.77 @ 10.00% p.a."
2022-10-27,17242.772602739726,17045,0.1,4.724047288421843,125.28078363670485,0,False,17368.053386376432,"Daily interest on R17,242.77 @ 10.00% p.a."
2022-10-28,17242.772602739726,17045,0.1,4.724047288421843,130.0048309251267,0,False,17372.77743366485,"Daily interest on R17,242.77 @ 10.00% p.a."
2022-10-29,17242.772602739726,17045,0.1,4.724047288421843,134.72887821354854,0,False,17377.501480953273,"Daily interest on R17,242.77 @ 10.00% p.a."
2022-10-30,17242.772602739726,17045,0.1,4.724047288421843,139.45292550197038,0,False,17382.225528241695,"Daily interest on R17,242.77 @ 10.00% p.a."
2022-10-31,17242.772602739726,17045,0.1,4.724047288421843,144.17697279039223,0,False,17386.949575530118,"Daily interest on R17,242.77 @ 10.00% p.a."
2022-11-01,17242.772602739726,17045,0.1,4.724047288421843,148.90102007881407,0,False,17391.67362281854,"Daily interest on R17,242.77 @ 10.00% p.a."
2022-11-02,17542.772602739726,17345,0.1,4.806239069243761,153.70725914805783,300,False,17696.479861887783,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-03,17542.772602739726,17345,0.1,4.806239069243761,158.5134982173016,0,False,17701.286100957026,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-04,17542.772602739726,17345,0.1,4.806239069243761,163.31973728654535,0,False,17706.092340026273,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-05,17542.772602739726,17345,0.1,4.806239069243761,168.1259763557891,0,False,17710.898579095516,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-06,17542.772602739726,17345,0.1,4.806239069243761,172.93221542503287,0,False,17715.70481816476,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-07,17542.772602739726,17345,0.1,4.806239069243761,177.73845449427662,0,False,17720.511057234,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-08,17542.772602739726,17345,0.1,4.806239069243761,182.54469356352038,0,False,17725.317296303245,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-09,17542.772602739726,17345,0.1,4.806239069243761,187.35093263276414,0,False,17730.12353537249,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-10,17542.772602739726,17345,0.1,4.806239069243761,192.1571717020079,0,False,17734.929774441734,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-11,17542.772602739726,17345,0.1,4.806239069243761,196.96341077125166,0,False,17739.736013510978,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-12,17542.772602739726,17345,0.1,4.806239069243761,201.76964984049542,0,False,17744.54225258022,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-13,17542.772602739726,17345,0.1,4.806239069243761,206.57588890973918,0,False,17749.348491649464,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-14,17542.772602739726,17345,0.1,4.806239069243761,211.38212797898294,0,False,17754.15473071871,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-15,17542.772602739726,17345,0.1,4.806239069243761,216.1883670482267,0,False,17758.960969787953,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-16,17542.772602739726,17345,0.1,4.806239069243761,220.99460611747045,0,False,17763.767208857196,"Daily interest on R17,542.77 @ 10.00% p.a."
2022-11-17,17742.772602739726,17545,0.1,4.861033589791706,225.85563970726216,200,False,17968.628242446986,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-18,17742.772602739726,17545,0.1,4.861033589791706,230.71667329705386,0,False,17973.48927603678,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-19,17742.772602739726,17545,0.1,4.861033589791706,235.57770688684556,0,False,17978.35030962657,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-20,17742.772602739726,17545,0.1,4.861033589791706,240.43874047663726,0,False,17983.211343216364,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-21,17742.772602739726,17545,0.1,4.861033589791706,245.29977406642897,0,False,17988.072376806154,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-22,17742.772602739726,17545,0.1,4.861033589791706,250.16080765622067,0,False,17992.933410395948,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-23,17742.772602739726,17545,0.1,4.861033589791706,255.02184124601237,0,False,17997.79444398574,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-24,17742.772602739726,17545,0.1,4.861033589791706,259.8828748358041,0,False,18002.65547757553,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-25,17742.772602739726,17545,0.1,4.861033589791706,264.7439084255958,0,False,18007.516511165322,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-26,17742.772602739726,17545,0.1,4.861033589791706,269.6049420153875,0,False,18012.377544755112,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-27,17742.772602739726,17545,0.1,4.861033589791706,274.4659756051792,0,False,18017.238578344906,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-28,17742.772602739726,17545,0.1,4.861033589791706,279.3270091949709,0,False,18022.099611934696,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-29,17742.772602739726,17545,0.1,4.861033589791706,284.1880427847626,0,False,18026.960645524487,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-11-30,17742.772602739726,17545,0.1,4.861033589791706,289.0490763745543,0,False,18031.82167911428,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-12-01,17742.772602739726,17545,0.1,4.861033589791706,293.910109964346,0,False,18036.68271270407,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-12-02,17742.772602739726,17545,0.1,4.861033589791706,298.7711435541377,0,False,18041.543746293864,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-12-03,17742.772602739726,17545,0.1,4.861033589791706,303.6321771439294,0,False,18046.404779883655,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-12-04,17742.772602739726,17545,0.1,4.861033589791706,308.4932107337211,0,False,18051.26581347345,"Daily interest on R17,742.77 @ 10.00% p.a."
2022-12-05,19342.772602739726,19145,0.1,5.299389754175268,313.7926004878964,1600,False,19656.565203227623,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-06,19342.772602739726,19145,0.1,5.299389754175268,319.09199024207163,0,False,19661.864592981798,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-07,19342.772602739726,19145,0.1,5.299389754175268,324.3913799962469,0,False,19667.163982735972,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-08,19342.772602739726,19145,0.1,5.299389754175268,329.69076975042213,0,False,19672.463372490147,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-09,19342.772602739726,19145,0.1,5.299389754175268,334.9901595045974,0,False,19677.76276224432,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-10,19342.772602739726,19145,0.1,5.299389754175268,340.28954925877264,0,False,19683.0621519985,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-11,19342.772602739726,19145,0.1,5.299389754175268,345.5889390129479,0,False,19688.361541752674,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-12,19342.772602739726,19145,0.1,5.299389754175268,350.88832876712314,0,False,19693.66093150685,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-13,19342.772602739726,19145,0.1,5.299389754175268,356.1877185212984,0,False,19698.960321261024,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-14,19342.772602739726,19145,0.1,5.299389754175268,361.48710827547364,0,False,19704.2597110152,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-15,19342.772602739726,19145,0.1,5.299389754175268,366.7864980296489,0,False,19709.559100769373,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-16,19342.772602739726,19145,0.1,5.299389754175268,372.08588778382415,0,False,19714.85849052355,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-17,19342.772602739726,19145,0.1,5.299389754175268,377.3852775379994,0,False,19720.157880277726,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-18,19342.772602739726,19145,0.1,5.299389754175268,382.68466729217465,0,False,19725.4572700319,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-19,19342.772602739726,19145,0.1,5.299389754175268,387.9840570463499,0,False,19730.756659786075,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-20,19342.772602739726,19145,0.1,5.299389754175268,393.28344680052516,0,False,19736.05604954025,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-21,19342.772602739726,19145,0.1,5.299389754175268,398.5828365547004,0,False,19741.355439294428,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-22,19342.772602739726,19145,0.1,5.299389754175268,403.88222630887566,0,False,19746.654829048603,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-23,19342.772602739726,19145,0.1,5.299389754175268,409.1816160630509,0,False,19751.954218802777,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-24,19342.772602739726,19145,0.1,5.299389754175268,414.48100581722616,0,False,19757.25360855695,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-25,19342.772602739726,19145,0.1,5.299389754175268,419.7803955714014,0,False,19762.552998311126,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-26,19342.772602739726,19145,0.1,5.299389754175268,425.07978532557667,0,False,19767.8523880653,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-27,19342.772602739726,19145,0.1,5.299389754175268,430.3791750797519,0,False,19773.15177781948,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-28,19342.772602739726,19145,0.1,5.299389754175268,435.67856483392717,0,False,19778.451167573654,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-29,19342.772602739726,19145,0.1,5.299389754175268,440.9779545881024,0,False,19783.75055732783,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-30,19342.772602739726,19145,0.1,5.299389754175268,446.2773443422777,0,False,19789.049947082003,"Daily interest on R19,342.77 @ 10.00% p.a."
2022-12-31,19342.772602739726,19145,0.1,5.299389754175268,451.5767340964529,0,True,19794.349336836178,"Daily interest on R19,342.77 @ 10.00% p.a."
2023-01-01,19794.349336836178,19145,0.09,4.88079846661714,4.88079846661714,0,False,19799.230135302794,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-02,19794.349336836178,19145,0.09,4.88079846661714,9.76159693323428,0,False,19804.11093376941,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-03,19794.349336836178,19145,0.09,4.88079846661714,14.64239539985142,0,False,19808.99173223603,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-04,19794.349336836178,19145,0.09,4.88079846661714,19.52319386646856,0,False,19813.872530702647,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-05,19794.349336836178,19145,0.09,4.88079846661714,24.4039923330857,0,False,19818.753329169263,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-06,19794.349336836178,19145,0.09,4.88079846661714,29.28479079970284,0,False,19823.63412763588,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-07,19794.349336836178,19145,0.09,4.88079846661714,34.165589266319984,0,False,19828.514926102496,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-08,19794.349336836178,19145,0.09,4.88079846661714,39.04638773293712,0,False,19833.395724569116,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-09,19794.349336836178,19145,0.09,4.88079846661714,43.92718619955426,0,False,19838.276523035733,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-10,19794.349336836178,19145,0.09,4.88079846661714,48.80798466617139,0,False,19843.15732150235,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-11,19794.349336836178,19145,0.09,4.88079846661714,53.68878313278853,0,False,19848.038119968965,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-12,19794.349336836178,19145,0.09,4.88079846661714,58.569581599405666,0,False,19852.918918435582,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-13,19794.349336836178,19145,0.09,4.88079846661714,63.4503800660228,0,False,19857.799716902202,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-14,19794.349336836178,19145,0.09,4.88079846661714,68.33117853263994,0,False,19862.68051536882,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-15,19794.349336836178,19145,0.09,4.88079846661714,73.21197699925708,0,False,19867.561313835435,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-16,19794.349336836178,19145,0.09,4.88079846661714,78.09277546587421,0,False,19872.44211230205,"Daily interest on R19,794.35 @ 9.00% p.a."
2023-01-17,20119.349336836178,19470,0.09,4.96093545291851,83.05371091879272,325,False,20202.40304775497,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-18,20119.349336836178,19470,0.09,4.96093545291851,88.01464637171122,0,False,20207.363983207888,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-19,20119.349336836178,19470,0.09,4.96093545291851,92.97558182462973,0,False,20212.324918660808,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-20,20119.349336836178,19470,0.09,4.96093545291851,97.93651727754823,0,False,20217.285854113725,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-21,20119.349336836178,19470,0.09,4.96093545291851,102.89745273046674,0,False,20222.246789566645,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-22,20119.349336836178,19470,0.09,4.96093545291851,107.85838818338524,0,False,20227.20772501956,"Daily interest on R20,119.35 @ 9.00% p.a."
